0.000000000000000000e+00	7.115709366085209986e-02	1.320435972370980482e-01	1.842763607440267015e-01	2.292101931717681618e-01	2.679811451983555304e-01	3.015425327550440016e-01	3.306949349783235848e-01	3.561111880415641084e-01	3.783572211400978991e-01	3.979094360545329390e-01	4.151692119258174052e-01	4.304750177660457977e-01	4.441125331962363920e-01	4.563231099747293018e-01	4.673108506075757118e-01	4.772485336949339740e-01	4.862825769977326962e-01	4.945371971310251191e-01	5.021178981683691589e-01	5.091143993367936993e-01	5.156030936194232472e-01	5.216491138213578127e-01	5.273080699641953251e-01	5.326275113171058395e-01	5.376481575847381622e-01	5.424049364540705076e-01	5.469278586046515400e-01	5.512427562033637152e-01	5.553719066649054348e-01	5.593345599207087959e-01	5.631473844844980814e-01	5.668248451342412508e-01	5.703795229669421651e-01	5.738223868569198860e-01	5.771630239040582699e-01	5.804098352492426116e-01	5.835702026210418669e-01	5.866506301284407643e-01	5.896568651020472895e-01	5.925940011882656622e-01	5.954665663989362479e-01	5.982785983969758359e-01	6.010337089438902991e-01	6.037351391365389786e-01	6.063858068094079012e-01	6.089883472669508357e-01	6.115451483322286164e-01	6.140583805476690360e-01	6.165300232367720845e-01
0.000000000000000000e+00	7.767896767442188100e-02	1.431356197788521412e-01	1.984673246554598536e-01	2.454009887849234184e-01	2.853597336657940908e-01	3.195173896272481828e-01	3.488430616759413128e-01	3.741376002721775729e-01	3.960634675721488307e-01	4.151692119258174052e-01	4.319095379786662692e-01	4.466617766467874118e-01	4.597394104817452143e-01	4.714031890146361259e-01	4.818702703100542495e-01	4.913217449146293769e-01	4.999088332057878836e-01	5.077579940430552163e-01	5.149751393345879391e-01	5.216491138213578127e-01	5.278545705627886164e-01	5.336543490729093175e-01	5.391014438248713514e-01	5.442406351171942269e-01	5.491098414299513397e-01	5.537412418666218805e-01	5.581622086490243273e-01	5.623960825597791313e-01	5.664628184249109744e-01	5.703795229669421651e-01	5.741609034471309991e-01	5.778196423004318127e-01	5.813667103223134625e-01	5.848116287899519650e-01	5.881626891076574548e-01	5.914271370887463908e-01	5.946113277672800956e-01	5.977208556271540463e-01	6.007606643050008577e-01	6.037351391365389786e-01	6.066481853477233566e-01	6.095032942216770389e-01	6.123035991826600855e-01	6.150519234151827774e-01	6.177508203682681165e-01	6.204026082722311486e-01	6.230093996102419318e-01	6.255731263331355541e-01	6.280955614777178342e-01
0.000000000000000000e+00	8.410013794569945467e-02	1.538939149069528667e-01	2.120353747329495053e-01	2.606718526379577794e-01	3.015425327550440016e-01	3.360575478095751967e-01	3.653615119288425861e-01	3.903845906960399792e-01	4.118835863863721247e-01	4.304750177660457422e-01	4.466617766467874118e-01	4.608546267652637307e-01	4.733895579995970881e-01	4.845418073526344127e-01	4.945371971310251191e-01	5.035613120756641248e-01	5.117669342924461295e-01	5.192800724764452536e-01	5.262048559674949999e-01	5.326275113171058395e-01	5.386195966546329927e-01	5.442406351171942269e-01	5.495402612809463516e-01	5.545599725662647694e-01	5.593345599207087959e-01	5.638932778600054263e-01	5.682608024879125530e-01	5.724580168763415688e-01	5.765026557313186473e-01	5.804098352492425006e-01	5.841924892012145820e-01	5.878617283464662169e-01	5.914271370887463908e-01	5.948970187069650972e-01	5.982785983969758359e-01	6.015781916614432179e-01	6.048013442036307419e-01	6.079529483580633498e-01	6.110373401770475832e-01	6.140583805476690360e-01	6.170195231068760222e-01	6.199238712269911078e-01	6.227742259393713731e-01	6.255731263331355541e-01	6.283228836951685325e-01	6.310256104358082929e-01	6.336832446627422843e-01	6.362975711164096104e-01	6.388702390574393375e-01
0.000000000000000000e+00	9.042231800101428740e-02	1.643296677205660083e-01	2.250113439958819628e-01	2.750825418357253915e-01	3.166250734178701065e-01	3.512982746657511424e-01	3.804264970735948270e-01	4.050681929194341890e-01	4.260705184849780114e-01	4.441125331962363920e-01	4.597394104817452698e-01	4.733895579995970881e-01	4.854161391042769447e-01	4.961041694013956782e-01	5.056841128010612918e-01	5.143427056830258692e-01	5.222315839707319940e-01	5.294741669763096681e-01	5.361711567164951786e-01	5.424049364540705076e-01	5.482430931450457123e-01	5.537412418666218805e-01	5.589452935003549339e-01	5.638932778600054263e-01	5.686168114456706668e-01	5.731422807882526893e-01	5.774917979102253129e-01	5.816839729750787891e-01	5.857345401030676912e-01	5.896568651020471785e-01	5.934623581109640389e-01	5.971608095731287813e-01	6.007606643050007467e-01	6.042692455121743134e-01	6.076929382765416943e-01	6.110373401770475832e-01	6.143073852164105952e-01	6.175074460318636937e-01	6.206414184100880194e-01	6.237127913569885385e-01	6.267247053543931745e-01	6.296800009377570007e-01	6.325812593276820550e-01	6.354308365242941070e-01	6.382308920119424966e-01	6.409834130102662897e-01	6.436902350362404546e-01	6.463530594030511001e-01	6.489734681688477114e-01
0.000000000000000000e+00	9.664719124481556400e-02	1.744536753563137588e-01	2.374244828977661870e-01	2.886887793540628966e-01	3.306949349783235292e-01	3.653615119288425861e-01	3.941942560600402712e-01	4.183768468930028628e-01	4.388413707183627110e-01	4.563231099747292463e-01	4.714031890146360149e-01	4.845418073526343017e-01	4.961041694013956782e-01	5.063807409245982827e-01	5.156030936194232472e-01	5.239563148679505789e-01	5.315887402240347948e-01	5.386195966546328817e-01	5.451450134464496111e-01	5.512427562033637152e-01	5.569759607245772237e-01	5.623960825597791313e-01	5.675452306782053924e-01	5.724580168763415688e-01	5.771630239040581589e-01	5.816839729750787891e-01	5.860406539258318226e-01	5.902496677007041948e-01	5.943250202224944490e-01	5.982785983969758359e-01	6.021205524902856210e-01	6.058596040113787273e-01	6.095032942216769278e-01	6.130581852410016408e-01	6.165300232367717514e-01	6.199238712269911078e-01	6.232442174834694759e-01	6.264950643016288234e-01	6.296800009377570007e-01	6.328022637496537595e-01	6.358647859697331706e-01	6.388702390574393375e-01	6.418210671942992107e-01	6.447195161791574591e-01	6.475676577373675746e-01	6.503674100627099275e-01	6.531205552548084992e-01	6.558287541897368511e-01	6.584935592610419164e-01
0.000000000000000000e+00	1.027764115006762902e-01	1.842763607440267015e-01	2.493025424053190997e-01	3.015425327550440016e-01	3.438324229558009093e-01	3.783572211400977880e-01	4.068033775512990835e-01	4.304750177660456312e-01	4.503826340460371780e-01	4.673108506075757118e-01	4.818702703100542495e-01	4.945371971310251191e-01	5.056841128010611808e-01	5.156030936194231362e-01	5.245238296041667692e-01	5.326275113171057285e-01	5.400575487978724887e-01	5.469278586046515400e-01	5.533292813390583431e-01	5.593345599207086849e-01	5.650022082298012949e-01	5.703795229669421651e-01	5.755049329514060341e-01	5.804098352492425006e-01	5.851200332003368976e-01	5.896568651020471785e-01	5.940380921104588818e-01	5.982785983969758359e-01	6.023909446506986454e-01	6.063858068094075682e-01	6.102723247962529296e-01	6.140583805476690360e-01	6.177508203682681165e-01	6.213556333546814692e-01	6.248780950739680762e-01	6.283228836951684215e-01	6.316941742256888537e-01	6.349957152981948738e-01	6.382308920119424966e-01	6.414027775958367483e-01	6.445141760834555145e-01	6.475676577373675746e-01	6.505655886041412650e-01	6.535101553009411424e-01	6.564033859134719151e-01	6.592471677101369165e-01	6.620432622387124599e-01	6.647933182618650516e-01	6.674988829004824265e-01
0.000000000000000000e+00	1.088116035424141620e-01	1.938077858661437503e-01	2.606718526379577239e-01	3.136922732957485027e-01	3.561111880415642750e-01	3.903845906960399792e-01	4.183768468930028628e-01	4.415063309126828761e-01	4.608546267652636197e-01	4.772485336949339185e-01	4.913217449146293769e-01	5.035613120756641248e-01	5.143427056830258692e-01	5.239563148679505789e-01	5.326275113171057285e-01	5.405318673516016359e-01	5.478067196265201666e-01	5.545599725662646584e-01	5.608768134857029519e-01	5.668248451342412508e-01	5.724580168763414578e-01	5.778196423004318127e-01	5.829447208605200714e-01	5.878617283464662169e-01	5.925940011882655511e-01	5.971608095731287813e-01	6.015781916614429958e-01	6.058596040113786163e-01	6.100164303007098443e-01	6.140583805476690360e-01	6.179938055138324282e-01	6.218299452446230946e-01	6.255731263331353320e-01	6.292289191530684445e-01	6.328022637496535374e-01	6.362975711164094994e-01	6.397188050789179847e-01	6.430695488470884458e-01	6.463530594030508780e-01	6.495723122007763806e-01	6.527300381184623079e-01	6.558287541897368511e-01	6.588707893168611607e-01	6.618583059177159944e-01	6.647933182618650516e-01	6.676777080972157163e-01	6.705132380480206544e-01	6.733015631700127734e-01	6.760442409733107283e-01
0.000000000000000000e+00	1.147543636155065605e-01	2.030576645389156887e-01	2.715573973085920190e-01	3.251832168310502813e-01	3.675987914172390014e-01	4.015331189629491870e-01	4.290238510688864637e-01	4.515962888563258559e-01	4.703952797617014792e-01	4.862825769977326962e-01	4.999088332057878281e-01	5.117669342924460185e-01	5.222315839707318830e-01	5.315887402240347948e-01	5.400575487978724887e-01	5.478067196265200556e-01	5.549667800337449997e-01	5.616392629658104596e-01	5.679036126207549495e-01	5.738223868569196640e-01	5.794451861897685907e-01	5.848116287899517429e-01	5.899536092819054334e-01	5.948970187069649862e-01	5.996630581865184384e-01	6.042692455121743134e-01	6.087301890976231089e-01	6.130581852410016408e-01	6.172636808382476747e-01	6.213556333546814692e-01	6.253417921150160597e-01	6.292289191530682224e-01	6.330229634830325525e-01	6.367291993519431648e-01	6.403523365377848942e-01	6.438966088684896505e-01	6.473658457035248448e-01	6.507635300297858194e-01	6.540928459925410277e-01	6.573567180476522775e-01	6.605578434349278494e-01	6.636987192994703300e-01	6.667816655003832027e-01	6.698088439244010983e-01	6.727822749502864186e-01	6.757038515763179598e-01	6.785753516193716584e-01	6.813984483126885872e-01	6.841747195657140734e-01
0.000000000000000000e+00	1.206062599489851617e-01	2.120353747329494776e-01	2.819828841933175179e-01	3.360575478095751967e-01	3.783572211400977880e-01	4.118835863863721247e-01	4.388413707183627110e-01	4.608546267652636197e-01	4.791233628362531194e-01	4.945371971310251191e-01	5.077579940430552163e-01	5.192800724764452536e-01	5.294741669763096681e-01	5.386195966546328817e-01	5.469278586046515400e-01	5.545599725662646584e-01	5.616392629658104596e-01	5.682608024879125530e-01	5.744984076346344448e-01	5.804098352492425006e-01	5.860406539258316005e-01	5.914271370887462798e-01	5.965984320183029821e-01	6.015781916614429958e-01	6.063858068094075682e-01	6.110373401770475832e-01	6.155462374853843954e-01	6.199238712269911078e-01	6.241799584936853496e-01	6.283228836951681995e-01	6.323599491958729057e-01	6.362975711164094994e-01	6.401414332525126039e-01	6.438966088684896505e-01	6.475676577373675746e-01	6.511587040163092643e-01	6.546734992081091331e-01	6.581154734539541584e-01	6.614877776443699453e-01	6.647933182618650516e-01	6.680347864340754338e-01	6.712146823453210009e-01	6.743353359020326510e-01	6.773989243539878524e-01	6.804074874246897053e-01	6.833629403892859111e-01	6.862670854495772632e-01	6.891216216862935395e-01	6.919281538147442623e-01
0.000000000000000000e+00	1.263688332579813445e-01	2.207499704499325255e-01	2.919708118451420087e-01	3.463546275679675324e-01	3.884433638981612535e-01	4.215089281560920331e-01	4.479155847494087905e-01	4.693773554010621796e-01	4.871412360361137561e-01	5.021178981683689369e-01	5.149751393345879391e-01	5.262048559674949999e-01	5.361711567164951786e-01	5.451450134464495001e-01	5.533292813390583431e-01	5.608768134857029519e-01	5.679036126207549495e-01	5.744984076346344448e-01	5.807296481977491931e-01	5.866506301284406533e-01	5.923032639087978390e-01	5.977208556271539353e-01	6.029301671035115495e-01	6.079529483580633498e-01	6.128070826366587287e-01	6.175074460318634717e-01	6.220665561510937414e-01	6.264950643016287124e-01	6.308021311553233534e-01	6.349957152981948738e-01	6.390827963677109258e-01	6.430695488470884458e-01	6.469614784547790265e-01	6.507635300297858194e-01	6.544801735736773818e-01	6.581154734539541584e-01	6.616731445448422733e-01	6.651565981675425787e-01	6.685689800094017921e-01	6.719132016901698812e-01	6.751919672590536159e-01	6.784077956158501843e-01	6.815630396294948268e-01	6.846599025597880361e-01	6.877004522597679470e-01	6.906866335377901400e-01	6.936202789822107917e-01	6.965031184923546892e-01	6.993367877132961041e-01
0.000000000000000000e+00	1.320435972370980204e-01	2.292101931717681618e-01	3.015425327550440016e-01	3.561111880415641084e-01	3.979094360545329390e-01	4.304750177660455757e-01	4.563231099747291908e-01	4.772485336949339185e-01	4.945371971310251191e-01	5.091143993367936993e-01	5.216491138213578127e-01	5.326275113171057285e-01	5.424049364540703966e-01	5.512427562033636042e-01	5.593345599207086849e-01	5.668248451342412508e-01	5.738223868569196640e-01	5.804098352492425006e-01	5.866506301284406533e-01	5.925940011882655511e-01	5.982785983969757249e-01	6.037351391365388675e-01	6.089883472669505027e-01	6.140583805476689250e-01	6.189618870283964958e-01	6.237127913569884274e-01	6.283228836951681995e-01	6.328022637496535374e-01	6.371596779715108516e-01	6.414027775958367483e-01	6.455383177177740350e-01	6.495723122007760475e-01	6.535101553009408093e-01	6.573567180476521665e-01	6.611164253475855235e-01	6.647933182618650516e-01	6.683911047921774484e-01	6.719132016901698812e-01	6.753627691965855551e-01	6.787427401646022318e-01	6.820558446842754918e-01	6.853046310717884060e-01	6.884914838960900507e-01	6.916186395706171997e-01	6.946881999273574193e-01	6.977021441055917261e-01	7.006623390222307401e-01	7.035705486397718644e-01	7.064284422079974979e-01
0.000000000000000000e+00	1.376320390447815234e-01	2.374244828977661870e-01	3.107183131525237396e-01	3.653615119288425306e-01	4.068033775512990835e-01	4.388413707183627110e-01	4.641320954762086504e-01	4.845418073526343017e-01	5.013874855621870408e-01	5.156030936194230252e-01	5.278545705627886164e-01	5.386195966546328817e-01	5.482430931450457123e-01	5.569759607245772237e-01	5.650022082298012949e-01	5.724580168763414578e-01	5.794451861897685907e-01	5.860406539258313785e-01	5.923032639087978390e-01	5.982785983969756138e-01	6.040024446441406569e-01	6.095032942216768168e-01	6.148041547935910733e-01	6.199238712269911078e-01	6.248780950739680762e-01	6.296800009377567786e-01	6.343408197665123538e-01	6.388702390574393375e-01	6.432767057754004147e-01	6.475676577373675746e-01	6.517497020632430083e-01	6.558287541897366291e-01	6.598101472882478280e-01	6.636987192994703300e-01	6.674988829004822044e-01	6.712146823453208899e-01	6.748498401193540053e-01	6.784077956158501843e-01	6.818917375054548424e-01	6.853046310717884060e-01	6.886492414912988025e-01	6.919281538147441513e-01	6.951437902419327353e-01	6.982984251555447441e-01	7.013941982842094580e-01	7.044331262914524938e-01	7.074171130302067123e-01	7.103479586582621685e-01	7.132273677750951002e-01
0.000000000000000000e+00	1.431356197788521412e-01	2.454009887849233906e-01	3.195173896272481828e-01	3.741376002721775729e-01	4.151692119258174052e-01	4.466617766467874118e-01	4.714031890146358483e-01	4.913217449146293769e-01	5.077579940430552163e-01	5.216491138213578127e-01	5.336543490729089845e-01	5.442406351171942269e-01	5.537412418666217695e-01	5.623960825597790203e-01	5.703795229669421651e-01	5.778196423004318127e-01	5.848116287899515209e-01	5.914271370887460577e-01	5.977208556271539353e-01	6.037351391365388675e-01	6.095032942216769278e-01	6.150519234151826664e-01	6.204026082722309265e-01	6.255731263331353320e-01	6.305783377421596558e-01	6.354308365242939960e-01	6.401414332525126039e-01	6.447195161791573481e-01	6.491733241861591397e-01	6.535101553009408093e-01	6.577365277702950097e-01	6.618583059177155503e-01	6.658807996312572364e-01	6.698088439244010983e-01	6.736468632927986588e-01	6.773989243539877414e-01	6.810687793644564225e-01	6.846599025597880361e-01	6.881755207896453896e-01	6.916186395706171997e-01	6.949920654218276761e-01	6.982984251555447441e-01	7.015401826502815075e-01	7.047196535242866711e-01	7.078390180435575330e-01	7.109003325339710022e-01	7.139055395170695872e-01	7.168564767497526136e-01	7.197548853170420147e-01
